Problem Name,Variant,Size,Optimal Value,Time (s),Result Type,Summary Value,Solution/Error
in_house_6_8,standard,43,76,0.00012100001913495362,SUBOPTIMAL,89,"[1, 5, 3, 2, 4, 6]"
in_house_6_9,standard,42,52,0.00024920000578276813,SUBOPTIMAL,68,"[1, 6, 4, 3, 2, 5]"
in_house_7_0,standard,62,106,0.0004422000201884657,SUBOPTIMAL,117,"[1, 4, 5, 2, 3, 7, 6]"
in_house_7_1,standard,61,114,0.0001742000167723745,SUBOPTIMAL,130,"[1, 7, 4, 6, 3, 2, 5]"
in_house_7_10,standard,60,90,0.00014289998216554523,SUBOPTIMAL,95,"[1, 6, 3, 2, 4, 5, 7]"
in_house_7_11,standard,61,133,0.00014570000348612666,SUBOPTIMAL,166,"[1, 2, 4, 6, 7, 3, 5]"
in_house_7_12,standard,60,105,0.0002038000093307346,SUBOPTIMAL,117,"[1, 7, 2, 5, 6, 3, 4]"
in_house_7_13,standard,62,89,0.00015899998834356666,SUBOPTIMAL,96,"[1, 6, 4, 2, 7, 3, 5]"
in_house_7_14,standard,61,126,0.00014280001050792634,SUBOPTIMAL,135,"[1, 5, 6, 4, 2, 3, 7]"
in_house_7_15,standard,61,120,0.00017270000535063446,SUBOPTIMAL,153,"[1, 5, 7, 3, 6, 2, 4]"
in_house_7_16,standard,61,87,0.0002148999774362892,SUBOPTIMAL,137,"[1, 3, 5, 4, 2, 7, 6]"
in_house_7_17,standard,60,82,0.0002507000172045082,SUBOPTIMAL,98,"[1, 3, 2, 7, 5, 6, 4]"
in_house_7_18,standard,63,156,0.00013770000077784061,SUBOPTIMAL,159,"[1, 4, 7, 6, 2, 5, 3]"
in_house_7_19,standard,60,95,0.00011950000771321356,SUBOPTIMAL,125,"[1, 7, 6, 3, 5, 4, 2]"
in_house_7_2,standard,59,85,0.00017579999985173345,SUBOPTIMAL,101,"[1, 7, 3, 5, 4, 6, 2]"
in_house_7_20,standard,60,68,0.00011850000009872019,SUBOPTIMAL,83,"[1, 6, 4, 7, 5, 2, 3]"
in_house_7_21,standard,58,57,0.00016009999671950936,SUBOPTIMAL,58,"[1, 2, 7, 5, 4, 6, 3]"
in_house_7_22,standard,63,105,0.0002617000136524439,SUBOPTIMAL,125,"[1, 5, 2, 3, 6, 7, 4]"
in_house_7_23,standard,61,96,0.00017919999663718045,SUBOPTIMAL,105,"[1, 4, 5, 7, 3, 2, 6]"
in_house_7_24,standard,60,108,0.00016730002244003117,SUBOPTIMAL,152,"[1, 6, 2, 4, 3, 7, 5]"
in_house_7_3,standard,60,118,0.00012250000145286322,SUBOPTIMAL,145,"[1, 6, 3, 5, 4, 7, 2]"
in_house_7_4,standard,58,81,0.00023689999943599105,SUBOPTIMAL,109,"[1, 4, 6, 3, 7, 5, 2]"
in_house_7_5,standard,60,100,0.0003226000117138028,SUBOPTIMAL,103,"[1, 5, 2, 6, 3, 4, 7]"
in_house_7_6,standard,61,121,0.0001475999888498336,SUBOPTIMAL,127,"[1, 2, 7, 3, 4, 5, 6]"
in_house_7_7,standard,60,81,0.00016250001499429345,SUBOPTIMAL,115,"[1, 7, 2, 3, 6, 4, 5]"
in_house_7_8,standard,57,76,0.00021310002193786204,SUBOPTIMAL,81,"[1, 5, 7, 6, 3, 2, 4]"
in_house_7_9,standard,56,102,0.0001343000039923936,SUBOPTIMAL,146,"[1, 7, 2, 6, 4, 3, 5]"
in_house_8_0,standard,80,120,0.00033809998421929777,SUBOPTIMAL,125,"[1, 8, 4, 2, 7, 5, 6, 3]"
in_house_8_1,standard,84,165,0.00012680000509135425,SUBOPTIMAL,211,"[1, 2, 6, 4, 7, 3, 8, 5]"
in_house_8_10,standard,78,93,0.00012429998605512083,SUBOPTIMAL,121,"[1, 7, 8, 4, 2, 6, 5, 3]"
