Problem Name,Variant,Size,Optimal Value,Time (s),Result Type,Summary Value,Solution/Error
in_house_20_18,standard,124,197,1.550000160932541e-05,SUBOPTIMAL,196,"[2, 11, 19, 4, 7, 10, 13, 6, 1, 0, 5, 14, 18, 8, 3, 17, 9]"
in_house_20_19,standard,132,164,2.5200017262250185e-05,SUBOPTIMAL,161,"[0, 8, 14, 17, 11, 12, 3, 10, 5, 6, 15, 4, 2]"
in_house_20_2,standard,124,132,1.479999627918005e-05,SUBOPTIMAL,130,"[2, 12, 17, 13, 18, 16, 0, 3, 5, 19, 11]"
in_house_20_20,standard,124,162,1.379998866468668e-05,SUBOPTIMAL,161,"[7, 17, 13, 10, 3, 9, 15, 18, 0, 14, 5, 6, 12, 1, 2, 16]"
in_house_20_21,standard,124,138,2.2100022761151195e-05,SUBOPTIMAL,136,"[0, 16, 15, 7, 9, 6, 4, 5, 19, 12, 17, 8, 10]"
in_house_20_22,standard,122,224,1.3499986380338669e-05,SUBOPTIMAL,223,"[8, 7, 14, 4, 1, 18, 3, 5, 13, 19, 6, 12, 15, 9, 16, 10, 2]"
in_house_20_23,standard,123,141,2.1099986042827368e-05,SUBOPTIMAL,136,"[19, 10, 16, 2, 9, 15, 3, 0, 5, 7, 11]"
in_house_20_24,standard,121,128,1.71000137925148e-05,SUBOPTIMAL,118,"[1, 11, 13, 8, 3, 4, 14, 16, 5, 0, 19, 7]"
in_house_20_3,standard,123,175,3.540000761859119e-05,SUBOPTIMAL,173,"[14, 18, 4, 3, 19, 7, 10, 9, 17, 11, 1, 15, 16, 12]"
in_house_20_4,standard,121,123,1.4999997802078724e-05,SUBOPTIMAL,122,"[7, 10, 6, 1, 13, 14, 9, 12, 18, 3, 0]"
in_house_20_5,standard,119,161,2.400000812485814e-05,SUBOPTIMAL,157,"[9, 15, 2, 8, 13, 4, 7, 1, 19, 16, 0, 5, 12, 6, 18, 3]"
in_house_20_6,standard,115,86,2.0500010577961802e-05,SUBOPTIMAL,85,"[11, 10, 1, 8, 6, 17, 5, 12, 14]"
in_house_20_7,standard,120,131,1.6900012269616127e-05,SUBOPTIMAL,126,"[7, 11, 5, 13, 10, 0, 19, 9, 18]"
in_house_20_8,standard,129,140,1.8099992303177714e-05,SUBOPTIMAL,137,"[13, 7, 12, 6, 3, 15, 14, 11, 19]"
in_house_20_9,standard,124,189,2.7000001864507794e-05,SUBOPTIMAL,188,"[16, 17, 10, 15, 14, 19, 1, 3, 7, 2, 5, 6, 13, 8, 4, 9, 18]"
in_house_24_0,standard,151,174,9.240000508725643e-05,SUBOPTIMAL,172,"[14, 2, 18, 19, 5, 17, 23, 20, 21, 4, 0, 15, 11]"
in_house_24_1,standard,153,200,2.4399982066825032e-05,SUBOPTIMAL,199,"[4, 11, 19, 3, 9, 18, 15, 1, 2, 12, 20, 6, 13, 23]"
in_house_24_10,standard,150,212,1.7699989257380366e-05,SUBOPTIMAL,211,"[23, 15, 14, 3, 19, 4, 17, 20, 9, 0, 7, 6, 11]"
in_house_24_11,standard,149,219,2.0500010577961802e-05,SUBOPTIMAL,212,"[1, 0, 16, 20, 22, 5, 17, 3, 15, 19, 12, 14, 23]"
in_house_24_12,standard,151,183,2.340000355616212e-05,SUBOPTIMAL,177,"[6, 5, 11, 1, 22, 14, 15, 21, 2, 16, 20]"
in_house_24_13,standard,157,295,1.7499987734481692e-05,SUBOPTIMAL,293,"[8, 11, 15, 13, 22, 14, 16, 18, 7, 10, 5, 1, 23, 17, 12, 9, 20, 0, 19]"
in_house_24_14,standard,148,201,1.6299978597089648e-05,SUBOPTIMAL,193,"[4, 23, 18, 12, 10, 13, 17, 22, 3, 0, 16, 8, 15]"
in_house_24_15,standard,152,44,3.840000135824084e-05,SUBOPTIMAL,37,"[18, 12]"
in_house_24_16,standard,156,127,1.789999078027904e-05,SUBOPTIMAL,126,"[9, 13, 12, 0, 11, 17, 7, 4]"
in_house_24_17,standard,152,315,1.7399986973032355e-05,SUBOPTIMAL,314,"[21, 5, 4, 16, 0, 1, 20, 6, 14, 11, 7, 17, 3, 8, 10, 22, 23, 2, 13, 19, 18, 12, 15]"
in_house_24_18,standard,153,270,2.1400017431005836e-05,SUBOPTIMAL,266,"[5, 8, 23, 18, 16, 4, 21, 22, 15, 6, 10, 17, 13, 2, 11, 19, 3, 7, 20, 14, 12, 9]"
in_house_24_19,standard,157,100,1.3999990187585354e-05,SUBOPTIMAL,96,"[22, 0, 18, 4, 3, 16]"
in_house_24_2,standard,158,305,8.310002158395946e-05,SUBOPTIMAL,302,"[2, 4, 9, 3, 5, 0, 15, 23, 12, 8, 11, 1, 21, 17, 6, 18, 7, 13, 19]"
in_house_24_20,standard,154,171,2.3600005079060793e-05,SUBOPTIMAL,170,"[10, 7, 21, 14, 22, 2, 18, 3, 8, 4]"
in_house_24_21,standard,151,167,2.609999501146376e-05,SUBOPTIMAL,166,"[23, 13, 9, 22, 0, 3, 21, 5, 7, 11, 8, 20, 4]"
in_house_24_22,standard,157,153,2.099998528137803e-05,SUBOPTIMAL,150,"[19, 8, 1, 7, 3, 13, 17, 5]"
in_house_24_23,standard,154,303,2.060001133941114e-05,SUBOPTIMAL,299,"[7, 4, 14, 8, 23, 1, 20, 15, 3, 12, 13, 2, 5, 21, 19, 22, 16, 10, 17]"
in_house_24_24,standard,156,188,1.6600009985268116e-05,SUBOPTIMAL,187,"[1, 5, 2, 16, 11, 8, 22, 20, 6, 4, 14]"
in_house_24_3,standard,150,168,1.5300000086426735e-05,SUBOPTIMAL,164,"[10, 17, 18, 0, 1, 19, 9, 22, 16, 3]"
in_house_24_4,standard,149,234,2.3300002794712782e-05,SUBOPTIMAL,233,"[22, 1, 14, 17, 11, 9, 4, 18, 15, 12, 8, 19, 16, 23, 2, 13, 21, 6, 3]"
in_house_24_5,standard,154,262,2.4600012693554163e-05,SUBOPTIMAL,257,"[15, 21, 4, 16, 1, 7, 3, 11, 17, 13, 5, 6, 19, 23, 20, 10]"
in_house_24_6,standard,150,265,2.4899985874071717e-05,SUBOPTIMAL,263,"[21, 19, 3, 1, 22, 20, 14, 12, 15, 5, 16, 23, 2, 4, 17, 9, 0, 18, 7, 6]"
in_house_24_7,standard,155,271,1.8099992303177714e-05,SUBOPTIMAL,270,"[4, 11, 0, 1, 6, 5, 9, 12, 16, 19, 14, 13, 21, 7, 2, 3]"
in_house_24_8,standard,157,269,2.0800012862309813e-05,SUBOPTIMAL,268,"[16, 21, 0, 15, 9, 14, 3, 19, 18, 2, 13, 1, 23, 10, 6, 11, 17, 5, 7, 22]"
in_house_24_9,standard,149,59,2.3999979021027684e-05,SUBOPTIMAL,48,"[7, 3, 13, 1]"
in_house_4_0,standard,21,4,1.3100012438371778e-05,SUBOPTIMAL,3,[2]
in_house_4_1,standard,21,6,1.2299977242946625e-05,SUBOPTIMAL,5,"[1, 0]"
in_house_4_10,standard,21,8,6.9500005338341e-05,SUBOPTIMAL,6,"[1, 0, 2]"
in_house_4_11,standard,21,11,1.0000017937272787e-05,SUBOPTIMAL,10,"[0, 1, 3]"
in_house_4_12,standard,21,7,1.1199997970834374e-05,SUBOPTIMAL,6,"[3, 0]"
in_house_4_13,standard,21,8,1.1800002539530396e-05,SUBOPTIMAL,7,"[2, 1]"
in_house_4_14,standard,21,10,1.170000177808106e-05,SUBOPTIMAL,9,"[3, 1, 0]"
in_house_4_15,standard,21,7,1.209997572004795e-05,SUBOPTIMAL,6,"[3, 2, 1]"
in_house_4_16,standard,21,6,1.1500000255182385e-05,SUBOPTIMAL,5,"[0, 1]"
in_house_4_17,standard,21,9,2.2199994418770075e-05,SUBOPTIMAL,7,"[1, 2, 0]"
in_house_4_18,standard,21,8,9.99998883344233e-06,SUBOPTIMAL,7,"[1, 0]"
in_house_4_19,standard,21,6,8.200004231184721e-06,SUBOPTIMAL,5,"[0, 1]"
in_house_4_2,standard,21,7,9.69998654909432e-06,SUBOPTIMAL,6,"[3, 2, 0]"
in_house_4_20,standard,21,4,7.599999662488699e-06,SUBOPTIMAL,3,[0]
in_house_4_21,standard,21,2,1.2100004823878407e-05,SUBOPTIMAL,1,[0]
in_house_4_22,standard,21,7,1.270000939257443e-05,SUBOPTIMAL,6,"[2, 0, 1]"
in_house_4_23,standard,21,6,1.1199997970834374e-05,SUBOPTIMAL,5,"[0, 3]"
in_house_4_24,standard,21,6,8.700008038431406e-06,SUBOPTIMAL,5,"[1, 2]"
in_house_4_3,standard,21,11,9.800016414374113e-06,SUBOPTIMAL,10,"[2, 0, 1]"
in_house_4_4,standard,21,6,1.2299977242946625e-05,SUBOPTIMAL,5,"[1, 0]"
in_house_4_5,standard,22,10,9.500014130026102e-06,SUBOPTIMAL,9,"[2, 1, 3]"
in_house_4_6,standard,21,5,8.899980457499623e-06,SUBOPTIMAL,4,"[2, 3]"
in_house_4_7,standard,21,11,1.4099990949034691e-05,SUBOPTIMAL,10,"[0, 1, 3]"
in_house_4_8,standard,21,8,1.4999997802078724e-05,SUBOPTIMAL,7,"[3, 2, 1]"
in_house_4_9,standard,21,9,1.8499995348975062e-05,SUBOPTIMAL,7,"[1, 2, 0]"
in_house_8_0,standard,42,29,1.0899995686486363e-05,SUBOPTIMAL,27,"[7, 3, 5, 6]"
in_house_8_1,standard,42,25,9.99998883344233e-06,SUBOPTIMAL,23,"[4, 6, 2, 0, 5]"
in_house_8_10,standard,41,22,8.200004231184721e-06,SUBOPTIMAL,21,"[7, 6, 5]"
in_house_8_11,standard,42,17,8.99998121894896e-06,SUBOPTIMAL,15,"[2, 4, 0]"
in_house_8_12,standard,41,8,1.1099997209385037e-05,SUBOPTIMAL,7,[2]
in_house_8_13,standard,42,31,1.1600001016631722e-05,SUBOPTIMAL,29,"[6, 7, 3, 0, 1]"
in_house_8_14,standard,42,25,1.650000922381878e-05,SUBOPTIMAL,24,"[0, 6, 4, 1, 3]"
in_house_8_15,standard,42,18,9.899988071992993e-06,SUBOPTIMAL,16,"[1, 3, 5]"
in_house_8_16,standard,42,21,9.400013368576765e-06,SUBOPTIMAL,20,"[7, 3, 1]"
in_house_8_17,standard,42,26,8.500006515532732e-06,SUBOPTIMAL,25,"[0, 6, 1, 3, 7, 5]"
in_house_8_18,standard,41,10,8.100003469735384e-06,SUBOPTIMAL,9,"[5, 0]"
in_house_8_19,standard,42,16,8.200004231184721e-06,SUBOPTIMAL,15,"[3, 4, 2, 0, 5]"
in_house_8_2,standard,42,30,8.000002708286047e-06,SUBOPTIMAL,29,"[0, 6, 7, 3, 5, 4]"
in_house_8_20,standard,42,24,7.599999662488699e-06,SUBOPTIMAL,23,"[1, 0, 5, 7, 4]"
in_house_8_21,standard,41,20,1.4499993994832039e-05,SUBOPTIMAL,17,"[4, 0, 2]"
in_house_8_22,standard,42,31,1.5400000847876072e-05,SUBOPTIMAL,30,"[7, 5, 0, 2, 3, 1]"
in_house_8_23,standard,42,12,1.4900026144459844e-05,SUBOPTIMAL,11,"[7, 0]"
in_house_8_24,standard,42,25,8.700008038431406e-06,SUBOPTIMAL,22,"[0, 3, 6, 1, 5, 4]"
in_house_8_3,standard,42,20,9.300012607127428e-06,SUBOPTIMAL,18,"[1, 2, 3]"
in_house_8_4,standard,41,14,9.200011845678091e-06,SUBOPTIMAL,11,"[7, 4, 0]"
in_house_8_5,standard,42,32,9.099981980398297e-06,SUBOPTIMAL,31,"[7, 0, 4, 5, 1, 2]"
in_house_8_6,standard,42,24,7.700000423938036e-06,SUBOPTIMAL,22,"[1, 7, 3, 2, 5]"
in_house_8_7,standard,42,21,9.199982741847634e-06,SUBOPTIMAL,19,"[4, 7, 1, 0, 6]"
in_house_8_8,standard,41,15,1.300001167692244e-05,SUBOPTIMAL,13,"[4, 3, 5, 2]"
in_house_8_9,standard,42,26,1.2100004823878407e-05,SUBOPTIMAL,24,"[6, 0, 1, 4]"
