Problem Name,Variant,Size,Optimal Value,Time (s),Result Type,Summary Value,Solution/Error
in_house_9_0,standard,105,173,0.00016170000890269876,SUBOPTIMAL,179,"[1, 8, 3, 7, 6, 4, 9, 5, 2]"
in_house_9_1,standard,108,164,0.00019540000357665122,SUBOPTIMAL,208,"[1, 7, 6, 2, 5, 3, 9, 8, 4]"
in_house_9_10,standard,105,195,0.00013639999087899923,SUBOPTIMAL,208,"[1, 2, 8, 6, 4, 9, 5, 7, 3]"
in_house_9_11,standard,106,181,0.00013760000001639128,SUBOPTIMAL,240,"[1, 5, 2, 6, 3, 8, 9, 7, 4]"
in_house_9_12,standard,105,154,0.0001474000164307654,SUBOPTIMAL,208,"[1, 4, 2, 3, 6, 8, 5, 9, 7]"
in_house_9_13,standard,106,200,0.0001564999984111637,SUBOPTIMAL,241,"[1, 9, 8, 4, 7, 2, 3, 5, 6]"
in_house_9_14,standard,105,192,0.00014290001126937568,SUBOPTIMAL,295,"[1, 5, 9, 4, 2, 7, 6, 3, 8]"
in_house_9_15,standard,107,229,0.0001545000122860074,SUBOPTIMAL,260,"[1, 3, 4, 2, 9, 7, 6, 8, 5]"
in_house_9_16,standard,103,122,0.00013509998098015785,SUBOPTIMAL,153,"[1, 3, 6, 2, 4, 9, 8, 7, 5]"
in_house_9_17,standard,105,163,0.00013210001634433866,SUBOPTIMAL,228,"[1, 4, 9, 8, 5, 7, 2, 6, 3]"
in_house_9_18,standard,107,171,0.00015809998149052262,SUBOPTIMAL,180,"[1, 9, 3, 8, 5, 4, 7, 2, 6]"
in_house_9_19,standard,105,188,0.00023040000814944506,SUBOPTIMAL,191,"[1, 2, 5, 9, 6, 3, 7, 8, 4]"
in_house_9_2,standard,106,134,0.00014119999832473695,SUBOPTIMAL,219,"[1, 3, 6, 8, 2, 4, 5, 9, 7]"
in_house_9_20,standard,104,134,0.00013259999104775488,SUBOPTIMAL,147,"[1, 5, 9, 6, 4, 3, 2, 8, 7]"
in_house_9_21,standard,104,165,0.00013420000323094428,SUBOPTIMAL,196,"[1, 2, 4, 9, 6, 7, 3, 8, 5]"
in_house_9_22,standard,107,162,0.00013279999257065356,OPTIMAL,162,"[1, 2, 5, 6, 8, 9, 7, 4, 3]"
in_house_9_23,standard,105,311,0.00013639999087899923,SUBOPTIMAL,345,"[1, 3, 4, 6, 7, 2, 8, 5, 9]"
in_house_9_24,standard,106,200,0.0002423000114504248,SUBOPTIMAL,223,"[1, 3, 6, 8, 2, 7, 5, 4, 9]"
in_house_9_3,standard,104,99,0.0002673999988473952,SUBOPTIMAL,165,"[1, 7, 8, 6, 5, 2, 4, 9, 3]"
in_house_9_4,standard,107,208,0.0002547999902162701,SUBOPTIMAL,235,"[1, 2, 9, 3, 8, 7, 6, 5, 4]"
in_house_9_5,standard,105,157,0.0001942999952007085,OPTIMAL,157,"[1, 2, 7, 9, 4, 5, 6, 8, 3]"
in_house_9_6,standard,101,106,0.00018630002159625292,SUBOPTIMAL,182,"[1, 4, 8, 6, 3, 9, 7, 2, 5]"
in_house_9_7,standard,102,106,0.000155699992319569,SUBOPTIMAL,133,"[1, 6, 7, 4, 5, 3, 8, 9, 2]"
in_house_9_8,standard,106,148,0.00013339999713934958,OPTIMAL,148,"[1, 6, 4, 9, 2, 5, 3, 7, 8]"
in_house_9_9,standard,106,201,0.00020289997337386012,SUBOPTIMAL,211,"[1, 9, 7, 3, 4, 5, 6, 8, 2]"
