Problem Name,Variant,Size,Optimal Value,Time (s),Result Type,Summary Value,Solution/Error
in_house_8_7,standard,61,3,4.069998976774514e-05,SUBOPTIMAL,4,"[2, 1, 1, 3, 1, 4, 2, 3]"
in_house_8_8,standard,66,3,4.810001701116562e-05,OPTIMAL,3,"[2, 1, 2, 3, 1, 3, 2, 1]"
in_house_8_9,standard,66,3,6.489999941550195e-05,SUBOPTIMAL,4,"[1, 2, 3, 1, 2, 2, 1, 4]"
in_house_9_0,standard,106,4,7.059998461045325e-05,SUBOPTIMAL,5,"[3, 2, 5, 2, 1, 3, 1, 4, 1]"
in_house_9_1,standard,121,4,5.1099981646984816e-05,SUBOPTIMAL,5,"[2, 4, 3, 1, 2, 1, 5, 3, 1]"
in_house_9_10,standard,96,4,8.200001320801675e-05,OPTIMAL,4,"[1, 4, 2, 3, 3, 1, 1, 1, 4]"
in_house_9_11,standard,91,3,6.930000381544232e-05,SUBOPTIMAL,4,"[1, 4, 3, 3, 1, 2, 1, 2, 1]"
in_house_9_12,standard,86,3,6.809999467805028e-05,SUBOPTIMAL,4,"[1, 2, 1, 2, 2, 3, 3, 4, 1]"
in_house_9_13,standard,86,3,8.05000017862767e-05,SUBOPTIMAL,4,"[3, 1, 2, 1, 1, 2, 2, 2, 4]"
in_house_9_14,standard,76,3,6.859999848529696e-05,SUBOPTIMAL,4,"[3, 1, 1, 2, 4, 1, 2, 3, 2]"
in_house_9_15,standard,76,3,5.189998773857951e-05,SUBOPTIMAL,4,"[2, 4, 2, 1, 1, 1, 2, 3, 3]"
in_house_9_16,standard,76,3,6.3000014051795e-05,SUBOPTIMAL,4,"[3, 1, 1, 2, 1, 2, 2, 3, 4]"
in_house_9_17,standard,81,3,7.730000652372837e-05,SUBOPTIMAL,4,"[2, 1, 1, 2, 1, 4, 3, 2, 1]"
in_house_9_18,standard,101,4,5.870001041330397e-05,OPTIMAL,4,"[1, 1, 3, 2, 4, 2, 1, 2, 3]"
in_house_9_19,standard,121,4,4.449998959898949e-05,OPTIMAL,4,"[1, 1, 3, 2, 3, 3, 2, 4, 1]"
in_house_9_2,standard,66,3,4.019998596049845e-05,OPTIMAL,3,"[1, 2, 2, 3, 2, 3, 2, 1, 1]"
in_house_9_20,standard,61,3,3.860000288113952e-05,OPTIMAL,3,"[1, 2, 1, 3, 2, 2, 1, 3, 1]"
in_house_9_21,standard,86,3,4.0300015825778246e-05,SUBOPTIMAL,4,"[1, 2, 3, 1, 1, 3, 2, 3, 4]"
in_house_9_22,standard,86,3,6.310001481324434e-05,SUBOPTIMAL,4,"[3, 2, 2, 1, 3, 1, 4, 1, 3]"
in_house_9_23,standard,86,3,4.199999966658652e-05,OPTIMAL,3,"[3, 2, 1, 3, 2, 1, 2, 3, 1]"
in_house_9_24,standard,106,4,0.00011809999705292284,SUBOPTIMAL,5,"[5, 1, 3, 1, 3, 4, 2, 3, 2]"
in_house_9_3,standard,86,3,6.230000872164965e-05,SUBOPTIMAL,4,"[1, 4, 1, 2, 2, 2, 1, 3, 3]"
in_house_9_4,standard,81,3,3.789999755099416e-05,SUBOPTIMAL,4,"[2, 2, 1, 3, 4, 3, 1, 2, 1]"
in_house_9_5,standard,91,3,3.4900003811344504e-05,SUBOPTIMAL,4,"[2, 4, 4, 1, 3, 3, 1, 2, 1]"
in_house_9_6,standard,86,3,3.609998384490609e-05,SUBOPTIMAL,4,"[1, 2, 2, 4, 3, 1, 3, 1, 2]"
in_house_9_7,standard,111,4,4.0399987483397126e-05,SUBOPTIMAL,5,"[1, 2, 1, 3, 2, 4, 5, 3, 2]"
in_house_9_8,standard,81,3,7.750000804662704e-05,OPTIMAL,3,"[2, 3, 1, 1, 1, 3, 1, 2, 1]"
in_house_9_9,standard,96,3,0.00024149997625499964,SUBOPTIMAL,4,"[4, 1, 1, 3, 2, 2, 1, 4, 3]"
