Problem Name,Variant,Size,Optimal Value,Time (s),Result Type,Summary Value,Solution/Error
in_house_9_18,standard,86,4,0.0003942999755963683,OPTIMAL,4,"[2, 2, 4, 2, 3, 2, 1, 1, 3]"
in_house_9_19,standard,81,4,4.579999949783087e-05,OPTIMAL,4,"[1, 2, 3, 2, 3, 4, 2, 3, 1]"
in_house_9_2,standard,101,5,4.309997893869877e-05,OPTIMAL,5,"[3, 2, 1, 1, 4, 2, 3, 5, 1]"
in_house_9_20,standard,86,4,7.489998824894428e-05,OPTIMAL,4,"[1, 2, 4, 3, 2, 1, 1, 3, 3]"
in_house_9_21,standard,96,4,4.199997056275606e-05,OPTIMAL,4,"[2, 4, 3, 4, 1, 1, 3, 4, 2]"
in_house_9_22,standard,76,3,6.939994636923075e-05,OPTIMAL,3,"[3, 1, 2, 2, 3, 3, 2, 3, 1]"
in_house_9_23,standard,96,4,4.539999645203352e-05,OPTIMAL,4,"[1, 2, 1, 2, 3, 1, 3, 2, 4]"
in_house_9_24,standard,76,3,4.329998046159744e-05,OPTIMAL,3,"[1, 1, 3, 3, 2, 1, 2, 3, 1]"
in_house_9_3,standard,101,4,4.1499966755509377e-05,OPTIMAL,4,"[3, 2, 3, 4, 4, 2, 1, 2, 1]"
in_house_9_4,standard,91,4,4.1800085455179214e-05,OPTIMAL,4,"[1, 3, 1, 4, 2, 3, 2, 3, 4]"
in_house_9_5,standard,111,4,7.750000804662704e-05,OPTIMAL,4,"[2, 2, 3, 1, 4, 2, 1, 3, 4]"
in_house_9_6,standard,121,4,4.770001396536827e-05,OPTIMAL,4,"[3, 2, 1, 4, 2, 3, 1, 4, 3]"
in_house_9_7,standard,121,6,4.520011134445667e-05,OPTIMAL,6,"[1, 1, 3, 4, 2, 5, 3, 4, 6]"
in_house_9_8,standard,106,4,6.019999273121357e-05,OPTIMAL,4,"[3, 1, 1, 4, 2, 2, 3, 2, 3]"
in_house_9_9,standard,66,3,4.2199972085654736e-05,OPTIMAL,3,"[3, 1, 1, 2, 2, 2, 2, 1, 3]"
